Date,Year,YearOffset,YearCompleted,QuarterOfYear,Quarter & Year,QuarternYear,QuarterOffset,QuarterCompleted,MonthOfYear,DayOfMonth,Month Name,MonthShortName,Month Initial,Month & Year,MonthnYear,MonthOffset,MonthCompleted,MonthEnding,DateInt,DayOfWeek,DayOfWeekName,Weekday Initial,Day Type,ISO Year,ISO YearOffset,ISO QuarterOfYear,ISO Quarter,ISO Quarter & Year,ISO QuarternYear,ISO QuarterOffset,ISO Weeknumber,Week & Year,WeeknYear,WeekOffset,WeekCompleted,WeekEnding,Fiscal Year,FiscalYearOffset,Fiscal Quarter,FQuarternYear,IsCurrentFQ,Fiscal Period,FPeriodnYear,IsCurrentFP,Fiscal Week,Fiscal Year & Week,FWeeknYear,IsCurrentFW,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,IsPYTD,IsPFYTD
2018-02-06 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,6,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180206,2,Tuesday,T​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,6,2018-06,20180600,-236,True,2018-02-11 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,6,2018-06,20180600,False,False,True,Unknown,True,False,False
2018-02-07 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,7,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180207,3,Wednesday,W​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,6,2018-06,20180600,-236,True,2018-02-11 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,6,2018-06,20180600,False,False,True,Unknown,True,False,False
2018-02-08 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,8,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180208,4,Thursday,T​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,6,2018-06,20180600,-236,True,2018-02-11 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,6,2018-06,20180600,False,False,True,Unknown,True,False,False
2018-02-09 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,9,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180209,5,Friday,F​​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,6,2018-06,20180600,-236,True,2018-02-11 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,6,2018-06,20180600,False,False,True,Unknown,True,False,False
2018-02-12 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,12,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180212,1,Monday,M​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,7,2018-07,20180700,-235,True,2018-02-18 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,7,2018-07,20180700,False,False,True,Unknown,True,False,False
2018-02-13 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,13,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180213,2,Tuesday,T​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,7,2018-07,20180700,-235,True,2018-02-18 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,7,2018-07,20180700,False,False,True,Unknown,True,False,False
2018-02-14 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,14,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180214,3,Wednesday,W​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,7,2018-07,20180700,-235,True,2018-02-18 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,7,2018-07,20180700,False,False,True,Unknown,True,False,False
2018-02-15 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,15,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180215,4,Thursday,T​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,7,2018-07,20180700,-235,True,2018-02-18 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,7,2018-07,20180700,False,False,True,Unknown,True,False,False
2018-02-16 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,16,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180216,5,Friday,F​​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,7,2018-07,20180700,-235,True,2018-02-18 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,7,2018-07,20180700,False,False,True,Unknown,True,False,False
2018-02-19 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,19,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180219,1,Monday,M​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,8,2018-08,20180800,-234,True,2018-02-25 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,8,2018-08,20180800,False,False,True,Unknown,True,False,False
2018-02-20 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,20,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180220,2,Tuesday,T​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,8,2018-08,20180800,-234,True,2018-02-25 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,8,2018-08,20180800,False,False,True,Unknown,True,False,False
2018-02-21 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,21,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180221,3,Wednesday,W​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,8,2018-08,20180800,-234,True,2018-02-25 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,8,2018-08,20180800,False,False,True,Unknown,True,False,False
2018-02-22 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,22,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180222,4,Thursday,T​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,8,2018-08,20180800,-234,True,2018-02-25 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,8,2018-08,20180800,False,False,True,Unknown,True,False,False
2018-02-23 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,23,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180223,5,Friday,F​​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,8,2018-08,20180800,-234,True,2018-02-25 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,8,2018-08,20180800,False,False,True,Unknown,True,False,False
2018-02-26 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,26,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180226,1,Monday,M​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,9,2018-09,20180900,-233,True,2018-03-04 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,9,2018-09,20180900,False,False,True,Unknown,True,False,False
2018-02-27 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,27,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180227,2,Tuesday,T​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,9,2018-09,20180900,-233,True,2018-03-04 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,9,2018-09,20180900,False,False,True,Unknown,True,False,False
2018-02-28 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,2,28,February,Feb,F​​,Feb 2018,20180200,-54,True,2018-02-28 00:00:00.000,20180228,3,Wednesday,W​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,9,2018-09,20180900,-233,True,2018-03-04 00:00:00.000,FY18,-4,FQ1,20180100,False,2,20180200,False,9,2018-09,20180900,False,False,True,Unknown,True,False,False
2018-03-01 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,1,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180301,4,Thursday,T​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,9,2018-09,20180900,-233,True,2018-03-04 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,9,2018-09,20180900,False,False,True,Unknown,True,False,False
2018-03-02 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,2,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180302,5,Friday,F​​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,9,2018-09,20180900,-233,True,2018-03-04 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,9,2018-09,20180900,False,False,True,Unknown,True,False,False
2018-03-05 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,5,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180305,1,Monday,M​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,10,2018-10,20181000,-232,True,2018-03-11 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,10,2018-10,20181000,False,False,True,Unknown,True,False,False
2018-03-06 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,6,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180306,2,Tuesday,T​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,10,2018-10,20181000,-232,True,2018-03-11 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,10,2018-10,20181000,False,False,True,Unknown,True,False,False
2018-03-07 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,7,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180307,3,Wednesday,W​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,10,2018-10,20181000,-232,True,2018-03-11 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,10,2018-10,20181000,False,False,True,Unknown,True,False,False
2018-03-08 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,8,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180308,4,Thursday,T​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,10,2018-10,20181000,-232,True,2018-03-11 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,10,2018-10,20181000,False,False,True,Unknown,True,False,False
2018-03-09 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,9,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180309,5,Friday,F​​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,10,2018-10,20181000,-232,True,2018-03-11 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,10,2018-10,20181000,False,False,True,Unknown,True,False,False
2018-03-12 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,12,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180312,1,Monday,M​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,11,2018-11,20181100,-231,True,2018-03-18 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,11,2018-11,20181100,False,False,True,Unknown,True,False,False
2018-03-13 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,13,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180313,2,Tuesday,T​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,11,2018-11,20181100,-231,True,2018-03-18 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,11,2018-11,20181100,False,False,True,Unknown,True,False,False
2018-03-14 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,14,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180314,3,Wednesday,W​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,11,2018-11,20181100,-231,True,2018-03-18 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,11,2018-11,20181100,False,False,True,Unknown,True,False,False
2018-03-15 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,15,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180315,4,Thursday,T​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,11,2018-11,20181100,-231,True,2018-03-18 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,11,2018-11,20181100,False,False,True,Unknown,True,False,False
2018-03-16 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,16,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180316,5,Friday,F​​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,11,2018-11,20181100,-231,True,2018-03-18 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,11,2018-11,20181100,False,False,True,Unknown,True,False,False
2018-03-19 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,19,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180319,1,Monday,M​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,12,2018-12,20181200,-230,True,2018-03-25 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,12,2018-12,20181200,False,False,True,Unknown,True,False,False
2018-03-20 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,20,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180320,2,Tuesday,T​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,12,2018-12,20181200,-230,True,2018-03-25 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,12,2018-12,20181200,False,False,True,Unknown,True,False,False
2018-03-21 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,21,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180321,3,Wednesday,W​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,12,2018-12,20181200,-230,True,2018-03-25 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,12,2018-12,20181200,False,False,True,Unknown,True,False,False
2018-03-22 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,22,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180322,4,Thursday,T​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,12,2018-12,20181200,-230,True,2018-03-25 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,12,2018-12,20181200,False,False,True,Unknown,True,False,False
2018-03-23 00:00:00.000,2018,-4,True,1,Q1 2018,20180100,-18,True,3,23,March,Mar,M​​​,Mar 2018,20180300,-53,True,2018-03-31 00:00:00.000,20180323,5,Friday,F​​​​​,Weekday,2018,-4,1,Q1,Q1 2018,20180100,-18,12,2018-12,20181200,-230,True,2018-03-25 00:00:00.000,FY18,-4,FQ1,20180100,False,3,20180300,False,12,2018-12,20181200,False,False,True,Unknown,True,False,False
